226.437, 132.919, 5.020,  8.405 False
226.604, 132.919, 5.017,  8.438 False
226.771, 132.919, 4.997,  8.471 False
226.937, 132.920, 4.998,  8.504 False
227.104, 132.920, 5.004,  8.537 False
227.271, 132.920, 5.010,  8.570 False
227.438, 132.921, 5.014,  8.603 False
227.606, 132.921, 5.018,  8.636 False
227.773, 132.921, 5.020,  8.669 False
227.940, 132.922, 5.022,  8.702 False
228.108, 132.922, 5.021,  8.735 False
228.274, 132.922, 5.006,  8.768 False
228.441, 132.923, 4.988,  8.801 False
228.607, 132.923, 4.996,  8.834 False
228.774, 132.923, 5.002,  8.867 False
228.941, 132.923, 5.008,  8.900 False
229.108, 132.924, 5.013,  8.933 False
229.275, 132.924, 5.017,  8.966 False
229.443, 132.924, 5.020,  8.999 False
229.610, 132.924, 5.021,  9.032 False
229.777, 132.925, 5.016,  9.065 False
229.944, 132.925, 4.992,  9.098 False
230.110, 132.925, 4.994,  9.131 False
230.277, 132.925, 5.001,  9.164 False
230.444, 132.926, 5.007,  9.197 False
230.611, 132.926, 5.013,  9.230 False
230.778, 132.926, 5.017,  9.263 False
230.945, 132.927, 5.020,  9.296 False
231.113, 132.927, 5.022,  9.329 False
231.280, 132.927, 5.020,  9.362 False
231.447, 132.927, 5.005,  9.395 False
231.613, 132.928, 4.989,  9.428 False
231.780, 132.928, 4.997,  9.461 False
231.947, 132.928, 5.004,  9.494 False
232.113, 132.928, 5.010,  9.527 False
232.281, 132.928, 5.014,  9.560 False
232.448, 132.929, 5.018,  9.593 False
232.615, 132.929, 5.021,  9.626 False
232.783, 132.929, 5.022,  9.659 False
232.950, 132.929, 5.013,  9.692 False
233.116, 132.930, 4.998,  9.725 False
233.283, 132.930, 5.004,  9.758 False
233.450, 132.930, 5.009,  9.791 False
233.617, 132.931, 5.013,  9.824 False
233.784, 132.931, 5.016,  9.857 False
233.952, 132.931, 5.019,  9.890 False
234.119, 132.931, 5.021,  9.923 False
234.286, 132.932, 5.021,  9.956 False
234.453, 132.932, 5.010,  9.989 False
234.620, 132.932, 4.994, 10.022 False
234.786, 132.932, 5.000, 10.055 False
234.953, 132.933, 5.005, 10.088 False
235.120, 132.933, 5.009, 10.121 False
235.287, 132.933, 5.013, 10.154 False
235.454, 132.933, 5.016, 10.187 False
235.622, 132.934, 5.018, 10.220 False
235.789, 132.934, 5.020, 10.253 False
235.956, 132.934, 5.017, 10.286 False
236.123, 132.934, 5.000, 10.319 False
